source,target,weight
IAD,LAX,96434.0
IAD,LGA,11054.0
IAD,MDT,6954.0
IAD,MIA,5042.0
IAD,MYR,8.0
IAD,OMA,4.0
IAD,ORD,37753.0
IAD,PHF,29.0
IAD,PHL,639.0
IAD,PIT,11775.0
IAD,PVD,9270.0
IAD,ROA,4354.0
IAD,SAV,6570.0
IAD,SYR,9102.0
IAD,TVC,110.0
IAD,AUS,23706.0
IAD,DFW,40039.0
IAD,HOU,16.0
IAD,IAH,32030.0
IAD,LIT,1.0
IAD,MAF,1.0
IAD,OKC,3530.0
IAD,SAT,13961.0
IAD,BHM,5.0
IAD,BOI,23.0
IAD,BUR,8.0
IAD,CHS,12620.0
IAD,CMH,11096.0
IAD,COS,2065.0
IAD,DAL,124.0
IAD,DEN,98691.0
IAD,DSM,4.0
IAD,ECP,1.0
IAD,EGE,568.0
IAD,GEG,24.0
IAD,GRR,2268.0
IAD,JAC,1.0
IAD,JAX,7791.0
IAD,LAS,26908.0
IAD,LGB,2.0
IAD,MCI,7085.0
IAD,MCO,50304.0
IAD,MDW,87.0
IAD,MEM,8.0
IAD,MFE,3.0
IAD,MHT,6041.0
IAD,MKE,3.0
IAD,MSP,21893.0
IAD,MSY,10545.0
IAD,OAK,7.0
IAD,ONT,195.0
IAD,PDX,6832.0
IAD,PHX,9183.0
IAD,PNS,1.0
IAD,PSP,1.0
IAD,RDU,17286.0
IAD,RNO,33.0
IAD,RSW,2899.0
IAD,SAN,28322.0
IAD,SDF,4161.0
IAD,SEA,50882.0
IAD,SFO,86274.0
IAD,SJC,52.0
IAD,SLC,8624.0
IAD,SMF,8345.0
IAD,SNA,30.0
IAD,STL,6222.0
IAD,TPA,25806.0
IAD,TUL,5.0
IAD,TUS,2.0
IAD,VPS,1.0
IAD,HSV,3701.0
IAD,EUG,1.0
IAD,MSO,1.0
IAD,PBI,12.0
IAD,ABE,6.0
IAD,AVL,3853.0
IAD,CHA,3347.0
IAD,FAY,465.0
IAD,GSO,5153.0
IAD,GSP,6770.0
IAD,LEX,3485.0
IAD,ORF,13315.0
IAD,TYS,5842.0
IAD,ABQ,53.0
IAD,ACK,1.0
IAD,BGM,1.0
IAD,BGR,5.0
IAD,BTV,10180.0
IAD,CAK,2.0
IAD,ELM,2986.0
IAD,ISP,3.0
IAD,ITH,5059.0
IAD,MSN,29.0
IAD,OGS,652.0
IAD,PBG,2728.0
IAD,PWM,9067.0
IAD,RIC,9714.0
IAD,ROC,9304.0
IAD,SWF,2.0
IAD,CID,1.0
IAD,BZN,3.0
IAD,SBN,3.0
IAD,MBS,1.0
IAD,HDN,313.0
IAD,CHO,4943.0
IAD,CRW,31.0
IAD,DAY,4045.0
IAD,EWN,1.0
IAD,GNV,1.0
IAD,GRB,4.0
IAD,LAN,1.0
IAD,LWB,526.0
IAD,OAJ,2.0
IAD,SGF,4.0
IAD,SRQ,1110.0
IAD,TRI,3.0
IAD,XNA,2.0
IAD,DLH,1.0
IAD,ERI,1.0
IAD,SBA,2.0
IAD,HTS,1.0
IAD,CKB,1414.0
IAD,LYH,2.0
IAD,SBY,1.0
IAD,SHD,1101.0
ILM,IND,1.0
ILM,JFK,2.0
ILM,LGA,8861.0
ILM,MDT,1.0
ILM,MIA,3.0
ILM,MYR,83.0
ILM,ORD,4434.0
ILM,PHL,4105.0
ILM,PIT,1.0
ILM,PVD,1.0
ILM,ROA,6.0
ILM,SAV,27.0
ILM,AUS,1.0
ILM,DFW,5267.0
ILM,IAH,3.0
ILM,SAT,6.0
ILM,CHS,60.0
ILM,CMH,1.0
ILM,DSM,1.0
ILM,JAX,4.0
ILM,MCO,8.0
ILM,MSP,1.0
ILM,PDX,1.0
ILM,PNS,1.0
ILM,RDU,273.0
ILM,SJC,1.0
ILM,TPA,2.0
ILM,TLH,1.0
ILM,PBI,1.0
ILM,ABE,1.0
ILM,AVL,20.0
ILM,FAY,16.0
ILM,GSO,34.0
ILM,GSP,12.0
ILM,LEX,1.0
ILM,ORF,20.0
ILM,TYS,4.0
ILM,BGR,1.0
ILM,PWM,1.0
ILM,RIC,14.0
ILM,AGS,6.0
ILM,CHO,1.0
ILM,CRW,1.0
ILM,EWN,23.0
ILM,GNV,1.0
ILM,MLB,1.0
ILM,OAJ,45.0
ILM,PGV,7.0
ILM,FLO,2.0
ILM,LYH,1.0
IND,JFK,7669.0
IND,LAX,23989.0
IND,LGA,23743.0
IND,MDT,3.0
IND,MIA,8207.0
IND,MYR,1559.0
IND,OMA,33.0
IND,ORD,50466.0
IND,PGD,8719.0
IND,PHF,1.0
IND,PHL,18931.0
IND,PIE,10653.0
IND,PIT,73.0
IND,PVD,34.0
IND,SAV,1501.0
IND,SFB,7761.0
IND,SYR,1.0
IND,TVC,7.0
IND,AUS,3920.0
IND,DFW,40938.0
IND,HOU,14278.0
IND,IAH,13044.0
IND,LBB,3.0
IND,LIT,6.0
IND,MAF,1.0
IND,OKC,77.0
IND,SAT,75.0
IND,SHV,1.0
IND,BHM,18.0
IND,BOI,29.0
IND,BUR,31.0
IND,CHS,1409.0
IND,CMH,273.0
IND,DAL,11007.0
IND,DEN,57912.0
IND,DSM,10.0
IND,ELP,18.0
IND,FAR,3.0
IND,GEG,37.0
IND,GPT,1.0
IND,GRR,69.0
IND,HRL,9.0
IND,ICT,2.0
IND,JAX,2921.0
IND,LAS,42271.0
IND,MCI,10297.0
IND,MCO,53614.0
IND,MDW,9700.0
IND,MEM,45.0
IND,MFE,1.0
IND,MFR,1.0
IND,MHT,40.0
IND,MKE,56.0
IND,MSP,28755.0
IND,MSY,1559.0
IND,OAK,4441.0
IND,ONT,181.0
IND,PDX,100.0
IND,PHX,32686.0
IND,PNS,8.0
IND,PSP,2.0
IND,RDU,5483.0
IND,RNO,16.0
IND,RSW,21594.0
IND,SAN,2976.0
IND,SDF,351.0
IND,SEA,17160.0
IND,SFO,9929.0
IND,SJC,189.0
IND,SLC,7931.0
IND,SMF,167.0
IND,SNA,116.0
IND,STL,191.0
IND,TPA,22854.0
IND,TUL,4.0
IND,TUS,509.0
IND,VPS,1009.0
IND,FSD,2.0
IND,HSV,2.0
IND,MSO,3.0
IND,RDM,1.0
IND,PBI,353.0
IND,ABE,2.0
IND,JAN,1.0
IND,MLU,1.0
IND,MOB,1.0
IND,ABY,1.0
IND,AVL,2.0
IND,BMI,18.0
IND,CHA,3.0
IND,GSO,5.0
IND,GSP,22.0
IND,LEX,54.0
IND,ORF,33.0
IND,TYS,9.0
IND,ABQ,55.0
IND,CAK,9.0
IND,ELM,1.0
IND,ISP,8.0
IND,ITH,1.0
IND,MSN,24.0
IND,PWM,70.0
IND,RIC,67.0
IND,ROC,40.0
IND,SWF,4.0
IND,CID,10.0
IND,MLI,9.0
IND,SBN,85.0
IND,FNT,2.0
IND,AEX,2.0
IND,AGS,2.0
IND,ATW,3.0
IND,CRW,1.0
IND,DAY,91.0
IND,EVV,64.0
IND,FWA,137.0
IND,GRB,2.0
IND,LAN,5.0
IND,PIA,18.0
IND,RST,1.0
IND,SGF,4.0
IND,SRQ,3850.0
IND,TRI,1.0
IND,XNA,1.0
IND,CWA,5.0
IND,DLH,1.0
IND,ERI,1.0
IND,COU,2.0
IND,CMI,17.0
IND,SPI,1.0
IND,HTS,2.0
IND,PQI,2.0
IND,TOL,3.0
IND,LBL,1.0
IND,MKG,1.0
IND,CMX,1.0
IND,MWA,1.0
JFK,LAX,326756.0
JFK,LGA,28744.0
JFK,MDT,37.0
JFK,MIA,78228.0
JFK,MYR,4.0
JFK,OMA,2.0
JFK,ORD,43107.0
JFK,PHF,5.0
JFK,PHL,1526.0
JFK,PIT,7750.0
JFK,PVD,74.0
JFK,ROA,3.0
JFK,SAV,23079.0
JFK,SYR,17452.0
JFK,TVC,1.0
JFK,AUS,51250.0
JFK,DFW,31365.0
JFK,HOU,6631.0
JFK,IAH,3544.0
JFK,OKC,1.0
JFK,SAT,13992.0
JFK,ABI,1.0
JFK,BHM,3.0
JFK,BOI,1.0
JFK,BUR,16530.0
JFK,CHS,30233.0
JFK,CMH,8672.0
JFK,DEN,36710.0
JFK,DSM,1.0
JFK,EGE,1807.0
JFK,GEG,1.0
JFK,GRR,1.0
JFK,JAC,378.0
JFK,JAX,35719.0
JFK,LAS,95250.0
JFK,LGB,17403.0
JFK,MCI,9.0
JFK,MCO,121256.0
JFK,MDW,3.0
JFK,MEM,3.0
JFK,MHT,13.0
JFK,MKE,11.0
JFK,MSP,19803.0
JFK,MSY,38414.0
JFK,OAK,6580.0
JFK,ONT,9072.0
JFK,PDX,34306.0
JFK,PHX,77490.0
JFK,PNS,2.0
JFK,PSP,4976.0
JFK,RDU,29936.0
JFK,RNO,6325.0
JFK,RSW,25921.0
JFK,SAF,1.0
JFK,SAN,54613.0
JFK,SDF,2.0
JFK,SEA,88908.0
JFK,SFO,184264.0
JFK,SJC,27461.0
JFK,SLC,62536.0
JFK,SMF,11108.0
JFK,SNA,36.0
JFK,STL,12.0
JFK,TPA,52855.0
JFK,TUL,1.0
JFK,TUS,2.0
JFK,TLH,2.0
JFK,HYA,1249.0
JFK,MVY,2880.0
JFK,PBI,47645.0
JFK,ABE,23.0
JFK,AVL,4.0
JFK,CHA,2.0
JFK,DAB,110.0
JFK,GSO,1.0
JFK,GSP,2.0
JFK,LEX,4.0
JFK,ORF,9400.0
JFK,TYS,2.0
JFK,ABQ,7396.0
JFK,ACK,5607.0
JFK,BGM,9.0
JFK,BGR,7.0
JFK,BTV,23249.0
JFK,CAK,2.0
JFK,ELM,15.0
JFK,HVN,5.0
JFK,ISP,27.0
JFK,ITH,22.0
JFK,MSN,11.0
JFK,PWM,13692.0
JFK,RIC,6223.0
JFK,ROC,23407.0
JFK,SWF,50.0
JFK,CID,1.0
JFK,MLI,1.0
JFK,BZN,1.0
JFK,AGS,2.0
JFK,ASE,1.0
JFK,ATW,2.0
JFK,CHO,8.0
JFK,DAY,2.0
JFK,GRB,1.0
JFK,MLB,1.0
JFK,OAJ,1.0
JFK,RST,1.0
JFK,SGF,1.0
JFK,SRQ,9481.0
JFK,TRI,3.0
JFK,XNA,1.0
JFK,RHI,1.0
JFK,IPT,1.0
JFK,ORH,2291.0
JFK,PVC,1.0
JFK,SBY,1.0
LAX,LGA,745.0
LAX,MDT,1.0
LAX,MIA,69079.0
LAX,MYR,5.0
LAX,OMA,12185.0
LAX,ORD,263270.0
LAX,PHF,1.0
LAX,PHL,92002.0
LAX,PIT,12206.0
LAX,PVD,16.0
LAX,ROA,1.0
LAX,SAV,2.0
LAX,SYR,1.0
LAX,AMA,13.0
LAX,AUS,89047.0
LAX,DFW,219335.0
LAX,HOU,44220.0
LAX,IAH,133079.0
LAX,LBB,117.0
LAX,LIT,750.0
LAX,MAF,59.0
LAX,OKC,11652.0
LAX,SAT,43718.0
LAX,SHV,1.0
LAX,ABI,1.0
LAX,BHM,92.0
LAX,BIL,597.0
LAX,BOI,17274.0
LAX,BUR,4614.0
LAX,CHS,42.0
LAX,CMH,21045.0
LAX,COS,6740.0
LAX,CRP,8.0
LAX,DAL,58035.0
LAX,DEN,214887.0
LAX,DRO,109.0
LAX,DSM,714.0
LAX,ECP,40.0
LAX,EGE,1643.0
LAX,ELP,24055.0
LAX,FAR,598.0
LAX,FAT,22076.0
LAX,FLG,139.0
LAX,GEG,4388.0
LAX,GJT,582.0
LAX,GRR,66.0
LAX,HRL,207.0
LAX,ICT,722.0
LAX,JAC,3217.0
LAX,JAX,126.0
LAX,LAS,269566.0
LAX,LGB,1017.0
LAX,MCI,49436.0
LAX,MCO,93496.0
LAX,MDW,55323.0
LAX,MEM,10795.0
LAX,MFE,961.0
LAX,MFR,13569.0
LAX,MHT,57.0
LAX,MKE,8437.0
LAX,MSP,112159.0
LAX,MSY,62888.0
LAX,MTJ,903.0
LAX,OAK,100054.0
LAX,ONT,2674.0
LAX,PDX,120007.0
LAX,PHX,149660.0
LAX,PNS,10.0
LAX,PSP,3550.0
LAX,RAP,217.0
LAX,RDU,21116.0
LAX,RNO,44553.0
LAX,ROW,1.0
LAX,RSW,120.0
LAX,SAF,4.0
LAX,SAN,52292.0
LAX,SDF,5129.0
LAX,SEA,209122.0
LAX,SFO,304748.0
LAX,SJC,132302.0
LAX,SLC,115579.0
LAX,SMF,101489.0
LAX,SNA,9522.0
LAX,STL,39757.0
LAX,TPA,18129.0
LAX,TUL,6634.0
LAX,TUS,40245.0
LAX,FSD,636.0
LAX,HSV,3.0
LAX,EUG,15364.0
LAX,MRY,10081.0
LAX,MSO,1484.0
LAX,RDD,2222.0
LAX,RDM,8097.0
LAX,PBI,19.0
LAX,ABE,1.0
LAX,JAN,1.0
LAX,AVL,1.0
LAX,GSO,2.0
LAX,GSP,33.0
LAX,LEX,1.0
LAX,ORF,59.0
LAX,TYS,1.0
LAX,ABQ,36817.0
LAX,CAK,1.0
LAX,ISP,3.0
LAX,MSN,3370.0
LAX,PWM,41.0
LAX,RIC,49.0
LAX,ROC,7.0
LAX,CID,617.0
LAX,BZN,6011.0
LAX,PSC,2691.0
LAX,BLI,4244.0
LAX,SBN,24.0
LAX,MBS,1.0
LAX,HDN,635.0
LAX,ASE,7516.0
LAX,CHO,1.0
LAX,DAY,5.0
LAX,IDA,686.0
LAX,LNK,2.0
LAX,SGF,2894.0
LAX,TTN,8.0
LAX,XNA,6593.0
LAX,CWA,1.0
LAX,SBP,9063.0
LAX,SGU,1079.0
LAX,PVU,2911.0
LAX,SCK,470.0
LAX,SBA,8760.0
LAX,PAE,10579.0
LAX,SPI,1.0
LAX,JLN,1.0
LAX,SUN,1957.0
LAX,BFL,93.0
LAX,STS,13696.0
LAX,ACV,4702.0
LAX,MMH,2568.0
LAX,PRC,1380.0
LAX,IPL,85.0
LAX,MCE,51.0
LGA,MDT,68.0
LGA,MIA,142717.0
LGA,MYR,19454.0
LGA,OMA,7695.0
LGA,ORD,305053.0
LGA,PHL,11954.0
LGA,PIT,38164.0
LGA,PVD,203.0
LGA,ROA,2287.0
LGA,SAV,10435.0
LGA,SYR,8980.0
LGA,TVC,884.0
LGA,AMA,10.0
LGA,AUS,603.0
LGA,DFW,160633.0
LGA,HOU,24325.0
LGA,IAH,73769.0
LGA,LBB,14.0
LGA,LIT,20.0
LGA,MAF,38.0
LGA,OKC,122.0
LGA,SAT,586.0
LGA,SHV,2.0
LGA,BHM,8816.0
LGA,BOI,3.0
LGA,BUR,10.0
LGA,CHS,14815.0
LGA,CMH,33102.0
LGA,CRP,34.0
LGA,DAL,41391.0
LGA,DEN,117439.0
LGA,DSM,6020.0
LGA,ECP,26.0
LGA,EGE,210.0
LGA,ELP,157.0
LGA,GRR,9128.0
LGA,HRL,59.0
LGA,ICT,11.0
LGA,JAC,483.0
LGA,JAX,13281.0
LGA,LAS,429.0
LGA,MCI,31185.0
LGA,MCO,112397.0
LGA,MDW,51419.0
LGA,MEM,14134.0
LGA,MHT,2518.0
LGA,MKE,29749.0
LGA,MSP,61173.0
LGA,MSY,27424.0
LGA,MTJ,65.0
LGA,OAK,57.0
LGA,ONT,6.0
LGA,PDX,24.0
LGA,PHX,310.0
LGA,PNS,44.0
LGA,PSP,1.0
LGA,RDU,54535.0
LGA,RNO,5.0
LGA,RSW,18098.0
LGA,SAN,61.0
LGA,SDF,14854.0
LGA,SEA,15.0
LGA,SFO,253.0
LGA,SJC,54.0
LGA,SLC,37.0
LGA,SMF,56.0
LGA,SNA,48.0
LGA,STL,53427.0
LGA,TPA,47672.0
LGA,TUL,37.0
LGA,TUS,2.0
LGA,VPS,1.0
LGA,BIS,1.0
LGA,HSV,1.0
LGA,TLH,1.0
LGA,MVY,1354.0
LGA,PBI,63793.0
LGA,ABE,55.0
LGA,ABY,1.0
LGA,AVL,944.0
LGA,CHA,3209.0
LGA,DAB,449.0
LGA,GSO,20076.0
LGA,GSP,8155.0
LGA,LEX,3054.0
LGA,ORF,18611.0
LGA,TYS,12125.0
LGA,ABQ,90.0
LGA,ACK,2407.0
LGA,BGM,6.0
LGA,BGR,10703.0
LGA,BTV,6959.0
LGA,CAK,1717.0
LGA,ELM,11.0
LGA,HVN,21.0
LGA,ISP,241.0
LGA,ITH,19.0
LGA,MSN,8913.0
LGA,PBG,1.0
LGA,PWM,18212.0
LGA,RIC,22901.0
LGA,ROC,13577.0
LGA,SWF,100.0
LGA,CID,3.0
LGA,MLI,3.0
LGA,BZN,242.0
LGA,SBN,58.0
LGA,FNT,1.0
LGA,MBS,1.0
LGA,AEX,1.0
LGA,AGS,248.0
LGA,ATW,1.0
LGA,CHO,9043.0
LGA,DAY,6050.0
LGA,EWN,1.0
LGA,GRB,1.0
LGA,MLB,1.0
LGA,SRQ,6138.0
LGA,TRI,2.0
LGA,TTN,9.0
LGA,XNA,8446.0
LGA,ERI,3.0
LGA,ORH,2.0
LGA,RKD,1.0
LGA,SPI,1.0
LGA,CKB,1.0
LGA,SBY,1.0
LGA,TYR,1.0
LGA,SLN,1.0
MDT,MIA,2.0
MDT,MYR,1101.0
MDT,ORD,29467.0
MDT,PGD,3810.0
MDT,PHF,1.0
MDT,PHL,13660.0
MDT,PIE,4332.0
MDT,PIT,104.0
MDT,PVD,4.0
MDT,ROA,3.0
MDT,SAV,2.0
MDT,SFB,9345.0
MDT,SYR,15.0
MDT,AUS,1.0
MDT,DFW,2712.0
MDT,OKC,2.0
MDT,BHM,2.0
MDT,CHS,2.0
MDT,CMH,1.0
MDT,DEN,2190.0
MDT,JAX,11.0
MDT,MCI,3.0
MDT,MCO,5485.0
MDT,MEM,1.0
MDT,MHT,2.0
MDT,MKE,1.0
MDT,MSP,35.0
MDT,MSY,1.0
MDT,PHX,3.0
MDT,PNS,1.0
MDT,RDU,4.0
MDT,STL,4.0
MDT,TPA,2.0
MDT,TUL,1.0
MDT,TUS,1.0
MDT,VPS,1.0
MDT,MOT,1.0
MDT,HSV,1.0
MDT,ABE,38.0
MDT,MLU,1.0
MDT,GSO,1.0
MDT,GSP,3.0
MDT,LEX,1.0
MDT,ORF,11.0
MDT,ABQ,1.0
MDT,BGM,1.0
MDT,BGR,1.0
MDT,BTV,1.0
MDT,CAK,5.0
MDT,ELM,4.0
MDT,ITH,1.0
MDT,MSN,1.0
MDT,PWM,2.0
MDT,RIC,10.0
MDT,ROC,8.0
MDT,SWF,3.0
MDT,MLI,1.0
MDT,ATW,1.0
MDT,CHO,4.0
MDT,GRB,1.0
MDT,PIA,2.0
MDT,SRQ,2135.0
MDT,XNA,1.0
MDT,ERI,3.0
MDT,IPT,8.0
MDT,TOL,1.0
MDT,HGR,1.0
MDT,LNS,1.0
MDT,LYH,1.0
MDT,SBY,2.0
MIA,MYR,3.0
MIA,OMA,486.0
MIA,ORD,94851.0
MIA,PHL,61651.0
MIA,PIT,8319.0
MIA,PVD,1031.0
MIA,ROA,1.0
MIA,SAV,4537.0
MIA,AMA,1.0
MIA,AUS,12763.0
MIA,DFW,87331.0
MIA,HOU,684.0
MIA,IAH,57388.0
MIA,LBB,1.0
MIA,OKC,105.0
MIA,SAT,5487.0
MIA,SHV,1.0
MIA,BHM,3563.0
MIA,CHS,10050.0
MIA,CMH,7810.0
MIA,DAL,2.0
MIA,DEN,35082.0
MIA,ECP,7.0
MIA,EGE,2432.0
MIA,ELP,9.0
MIA,FAT,3.0
MIA,GRR,560.0
MIA,JAC,1.0
MIA,JAX,14354.0
MIA,LAS,23428.0
MIA,LGB,4.0
MIA,MCI,5326.0
MIA,MCO,35471.0
MIA,MEM,4791.0
MIA,MKE,3.0
MIA,MSP,30938.0
MIA,MSY,21039.0
MIA,OAK,1.0
MIA,ONT,1.0
MIA,PDX,2.0
MIA,PHX,25425.0
MIA,PNS,7058.0
MIA,PSP,1.0
MIA,RDU,20330.0
MIA,RSW,1919.0
MIA,SAN,9048.0
MIA,SDF,5185.0
MIA,SEA,8795.0
MIA,SFO,32591.0
MIA,SJC,4.0
MIA,SLC,3.0
MIA,SMF,1.0
MIA,SNA,8.0
MIA,STL,9254.0
MIA,TPA,30617.0
MIA,TUS,1.0
MIA,VPS,8.0
MIA,BQK,2.0
MIA,CSG,1.0
MIA,HSV,2.0
MIA,TLH,8450.0
MIA,VLD,2.0
MIA,GRK,1.0
MIA,PBI,1464.0
MIA,ABE,1.0
MIA,ACT,1.0
MIA,JAN,1.0
MIA,MLU,1.0
MIA,MOB,2.0
MIA,AVL,4.0
MIA,CHA,1.0
MIA,DAB,36.0
MIA,FAY,2.0
MIA,GSO,4359.0
MIA,GSP,2972.0
MIA,ORF,8814.0
MIA,TYS,4884.0
MIA,ABQ,1.0
MIA,BTV,2.0
MIA,RIC,5250.0
MIA,SWF,1.0
MIA,CID,1.0
MIA,BZN,1.0
MIA,FNT,1.0
MIA,AGS,72.0
MIA,ASE,1.0
MIA,DAY,1.0
MIA,DHN,1.0
MIA,EWN,1.0
MIA,FWA,1.0
MIA,GNV,3561.0
MIA,LAN,1.0
MIA,MLB,31.0
MIA,SRQ,100.0
MIA,XNA,141.0
MIA,CWA,1.0
MIA,SBA,1.0
MIA,COU,1.0
MYR,ORD,9970.0
MYR,PHL,12908.0
MYR,PIT,6347.0
MYR,ROA,4.0
MYR,SAV,49.0
MYR,SYR,1067.0
MYR,DFW,4068.0
MYR,IAH,764.0
MYR,BHM,1.0
MYR,CHS,241.0
MYR,CMH,2652.0
MYR,DEN,1524.0
MYR,JAX,5.0
MYR,LAS,1.0
MYR,MCI,745.0
MYR,MCO,1637.0
MYR,MEM,2.0
MYR,MKE,1.0
MYR,MSP,2739.0
MYR,MSY,1.0
MYR,PHX,1.0
MYR,RDU,80.0
MYR,RSW,4.0
MYR,SDF,453.0
MYR,TPA,4.0
MYR,BQK,2.0
MYR,HSV,1.0
MYR,TLH,1.0
MYR,PBI,4.0
MYR,ABE,2842.0
MYR,LFT,1.0
MYR,ABY,1.0
MYR,AVL,7.0
MYR,CHA,1.0
MYR,FAY,9.0
MYR,GSO,33.0
MYR,GSP,43.0
MYR,LEX,629.0
MYR,ORF,6.0
MYR,TYS,4.0
MYR,HVN,1.0
MYR,ISP,3815.0
MYR,PBG,992.0
MYR,RIC,8.0
MYR,SWF,1502.0
MYR,SBN,1.0
MYR,ACY,10337.0
MYR,AGS,7.0
MYR,CHO,2.0
MYR,CRW,667.0
MYR,EWN,8.0
MYR,FWA,588.0
MYR,OAJ,3.0
MYR,TRI,1.0
MYR,TTN,2408.0
MYR,BLV,651.0
MYR,COU,1.0
MYR,FLO,18.0
MYR,HTS,1311.0
MYR,PSM,740.0
MYR,CKB,880.0
MYR,HGR,535.0
MYR,LCK,2953.0
MYR,IAG,4536.0
MYR,LBE,7706.0
OMA,ORD,40609.0
OMA,PGD,1292.0
OMA,PHL,5077.0
OMA,PIE,1604.0
OMA,PIT,53.0
OMA,PVD,5.0
OMA,SFB,2938.0
OMA,AMA,2.0
OMA,AUS,150.0
OMA,DFW,27029.0
OMA,HOU,8508.0
OMA,IAH,10849.0
OMA,LBB,14.0
OMA,LIT,3.0
OMA,LRD,3.0
OMA,MAF,1.0
OMA,OKC,19.0
OMA,SAT,144.0
OMA,SHV,4.0
OMA,BHM,7.0
OMA,BIL,2.0
OMA,BOI,30.0
OMA,BUR,192.0
OMA,CHS,32.0
OMA,CMH,162.0
OMA,COS,1.0
OMA,DAL,9928.0
OMA,DEN,56547.0
OMA,DSM,331.0
OMA,ECP,1.0
OMA,EGE,2.0
OMA,ELP,42.0
OMA,FAR,12.0
OMA,GEG,28.0
OMA,GJT,1.0
OMA,GRR,15.0
OMA,HRL,18.0
OMA,ICT,37.0
OMA,JAX,1.0
OMA,LAS,28261.0
OMA,LGB,16.0
OMA,MCI,393.0
OMA,MCO,3837.0
OMA,MDW,31915.0
OMA,MEM,6.0
OMA,MHT,38.0
OMA,MKE,53.0
OMA,MSP,22718.0
OMA,MSY,137.0
OMA,OAK,141.0
OMA,ONT,56.0
OMA,PDX,1407.0
OMA,PHX,30607.0
OMA,PNS,5.0
OMA,RAP,20.0
OMA,RDU,110.0
OMA,RNO,34.0
OMA,RSW,1701.0
OMA,SAN,8018.0
OMA,SDF,86.0
OMA,SEA,10561.0
OMA,SFO,7190.0
OMA,SJC,151.0
OMA,SLC,9350.0
OMA,SMF,229.0
OMA,SNA,71.0
OMA,STL,21995.0
OMA,TPA,181.0
OMA,TUL,16.0
OMA,TUS,40.0
OMA,VPS,848.0
OMA,BIS,5.0
OMA,FSD,107.0
OMA,RDM,1.0
OMA,PBI,1.0
OMA,ABE,1.0
OMA,MOB,3.0
OMA,GSO,1.0
OMA,GSP,1.0
OMA,LEX,1.0
OMA,ORF,6.0
OMA,TYS,1.0
OMA,BFF,1.0
OMA,ABQ,68.0
OMA,BTV,2.0
OMA,ISP,1.0
OMA,MSN,5.0
OMA,PWM,16.0
OMA,RIC,2.0
OMA,ROC,1.0
OMA,CID,55.0
OMA,MLI,26.0
OMA,BZN,2.0
OMA,SBN,1.0
OMA,LAR,1.0
OMA,ATW,3.0
OMA,LNK,275.0
OMA,PIA,2.0
OMA,RST,2.0
OMA,SGF,6.0
OMA,XNA,4.0
OMA,PIR,1.0
OMA,SBP,1.0
OMA,GFK,1.0
OMA,GRI,11.0
OMA,GTF,1.0
OMA,COU,2.0
OMA,SUX,21.0
OMA,LBF,3.0
OMA,SPI,1.0
OMA,DBQ,4.0
OMA,ALO,1.0
OMA,MHK,1.0
OMA,ATY,1.0
OMA,EAR,5.0
OMA,UIN,1.0
ORD,PHL,121781.0
ORD,PIT,59453.0
ORD,PVD,18308.0
ORD,ROA,7280.0
ORD,SAV,13089.0
ORD,SYR,41099.0
ORD,TVC,24338.0
ORD,AMA,1.0
ORD,AUS,75052.0
ORD,DFW,201354.0
ORD,HOU,3.0
ORD,IAH,116419.0
ORD,LBB,1.0
ORD,LIT,16537.0
ORD,LRD,2.0
ORD,OKC,20143.0
ORD,SAT,38337.0
ORD,BHM,13217.0
ORD,BIL,902.0
ORD,BOI,11108.0
ORD,BUR,6.0
ORD,CHS,21699.0
ORD,CMH,58568.0
ORD,COS,13343.0
ORD,CPR,1.0
ORD,CRP,2.0
ORD,DAL,14.0
ORD,DEN,197074.0
ORD,DRO,321.0
ORD,DSM,40328.0
ORD,ECP,499.0
ORD,EGE,3795.0
ORD,ELP,14310.0
ORD,FAR,15016.0
ORD,FAT,5687.0
ORD,FLG,1.0
ORD,GEG,8287.0
ORD,GJT,287.0
ORD,GPT,1.0
ORD,GRR,40987.0
ORD,HRL,2583.0
ORD,ICT,16159.0
ORD,JAC,15466.0
ORD,JAX,37365.0
ORD,LAS,149930.0
ORD,MCI,54597.0
ORD,MCO,143758.0
ORD,MDW,5759.0
ORD,MEM,22353.0
ORD,MFE,1.0
ORD,MFR,1.0
ORD,MHT,4252.0
ORD,MKE,33397.0
ORD,MSP,146744.0
ORD,MSY,48341.0
ORD,MTJ,3479.0
ORD,OAK,4571.0
ORD,ONT,801.0
ORD,PDX,61988.0
ORD,PHX,162699.0
ORD,PNS,6600.0
ORD,PSP,16695.0
ORD,RAP,8830.0
ORD,RDU,72488.0
ORD,RNO,12203.0
ORD,RSW,75141.0
ORD,SAF,1.0
ORD,SAN,92624.0
ORD,SDF,25845.0
ORD,SEA,153383.0
ORD,SFO,193589.0
ORD,SJC,29326.0
ORD,SLC,61987.0
ORD,SMF,29690.0
ORD,SNA,64099.0
ORD,STL,52742.0
ORD,TPA,87237.0
ORD,TUL,18472.0
ORD,TUS,23508.0
ORD,VPS,447.0
ORD,BIS,4203.0
ORD,FSD,18894.0
ORD,HSV,7165.0
ORD,TLH,1.0
ORD,EUG,2361.0
ORD,MSO,2410.0
ORD,RDM,1591.0
ORD,PBI,21535.0
ORD,ABE,10031.0
ORD,JAN,1967.0
ORD,AVL,6086.0
ORD,BMI,7367.0
ORD,CHA,7091.0
